2025-06-23 16:42:54,770 - root - INFO - Loading historical files from Excel
2025-06-23 16:57:02,348 - root - INFO - dropping columns
2025-06-23 16:57:02,380 - root - INFO - columns dropped
2025-06-23 16:57:02,528 - root - INFO - added YEAR and MONTH
2025-06-23 16:57:03,154 - root - INFO - grouping complete
2025-06-23 16:57:58,524 - root - INFO - table created in SQL Server
2025-06-23 17:03:46,463 - root - INFO - Loading historical files from Excel
2025-06-23 17:04:22,012 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-06-23 17:04:22,013 - root - INFO - Finished loading historical files
2025-06-23 17:04:22,013 - root - INFO - Getting master sales category from SQL Server and mapping to TUTTLE SALES CATEGORY
2025-06-23 17:04:22,269 - root - INFO - dropping columns
2025-06-23 17:04:22,302 - root - INFO - columns dropped
2025-06-23 17:04:22,447 - root - INFO - added YEAR and MONTH
2025-06-23 17:04:23,077 - root - INFO - grouping complete
2025-06-23 17:05:18,265 - root - INFO - table created in SQL Server
2025-06-23 17:08:40,813 - root - INFO - Loading historical files from Excel
2025-06-23 17:09:16,748 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-06-23 17:09:16,749 - root - INFO - Finished loading historical files
2025-06-23 17:09:16,749 - root - INFO - Getting master sales category from SQL Server and mapping to TUTTLE SALES CATEGORY
2025-06-23 17:09:17,071 - root - INFO - dropping columns
2025-06-23 17:09:17,105 - root - INFO - columns dropped
2025-06-23 17:09:17,252 - root - INFO - added YEAR and MONTH
2025-06-23 17:09:17,885 - root - INFO - grouping complete
2025-06-23 17:09:26,056 - root - INFO - table created in SQL Server
2025-07-16 11:01:19,383 - root - INFO - Loading historical files from Excel
2025-07-16 11:01:57,640 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-07-16 11:01:57,641 - root - INFO - Finished loading historical files
2025-07-16 11:01:57,641 - root - INFO - Getting master sales category from SQL Server and mapping to TUTTLE SALES CATEGORY
2025-07-16 11:01:57,978 - root - INFO - dropping columns
2025-07-16 11:01:58,015 - root - INFO - columns dropped
2025-07-16 11:01:58,164 - root - INFO - added YEAR and MONTH
2025-07-16 11:01:58,821 - root - INFO - grouping complete
2025-07-16 11:02:12,357 - root - INFO - table created in SQL Server
2025-07-16 11:11:23,132 - root - INFO - Loading historical files from Excel
2025-07-16 11:12:01,159 - root - INFO - Loaded 524203 records from Excel
2025-07-16 11:12:01,217 - root - INFO - After filtering IPS Sale = 'N': 485283 records
2025-07-16 11:12:01,336 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-07-16 11:12:01,336 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-16 11:12:01,582 - root - WARNING - Found 6316 records with null MASTER SALES CATEGORY
2025-07-16 11:12:01,659 - root - INFO - Processing data for SQL upload
2025-07-16 11:12:02,239 - root - INFO - Records before grouping: 485283
2025-07-16 11:12:02,240 - root - INFO - Total NETUNITS before: 795157
2025-07-16 11:12:02,240 - root - INFO - Total NETAMT before: 5974094.360000001
2025-07-16 11:12:02,486 - root - INFO - Records after grouping: 288030
2025-07-16 11:12:02,487 - root - INFO - Total NETUNITS after: 790091
2025-07-16 11:12:02,487 - root - INFO - Total NETAMT after: 5928030.200000002
2025-07-16 11:12:02,487 - root - INFO - Creating SQL Server table with the processed data
2025-07-16 11:12:16,567 - root - INFO - Successfully created ING_SALES table with 288030 records
2025-07-16 11:14:01,948 - root - INFO - Loading historical files from Excel
2025-07-16 11:14:40,075 - root - INFO - Loaded 524203 records from Excel
2025-07-16 11:14:40,136 - root - INFO - After filtering IPS Sale = 'N': 485283 records
2025-07-16 11:14:40,315 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-07-16 11:14:40,315 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-16 11:14:40,572 - root - WARNING - Found 6316 records with null MASTER SALES CATEGORY
2025-07-16 11:14:40,650 - root - INFO - Processing data for SQL upload
2025-07-16 11:14:41,234 - root - INFO - Records before grouping: 485283
2025-07-16 11:14:41,235 - root - INFO - Total NETUNITS before: 795157
2025-07-16 11:14:41,235 - root - INFO - Total NETAMT before: 5974094.360000001
2025-07-16 11:14:41,386 - root - WARNING - Found 60902 ISBN/Year/Month/Title/Customer combinations with multiple records
2025-07-16 11:14:41,952 - root - INFO - Records after grouping: 288030
2025-07-16 11:14:41,953 - root - INFO - Total NETUNITS after: 790091
2025-07-16 11:14:41,953 - root - INFO - Total NETAMT after: 5928030.200000002
2025-07-16 11:14:41,953 - root - INFO - Creating SQL Server table with the processed data
2025-07-16 11:14:55,327 - root - INFO - Successfully created ING_SALES table with 288030 records
2025-07-16 11:15:39,898 - root - INFO - Loading historical files from Excel
2025-07-16 11:16:17,822 - root - INFO - Loaded 524203 records from Excel
2025-07-16 11:16:17,880 - root - INFO - After filtering IPS Sale = 'N': 485283 records
2025-07-16 11:16:17,995 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-07-16 11:16:17,995 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-16 11:16:18,243 - root - WARNING - Found 6316 records with null MASTER SALES CATEGORY
2025-07-16 11:16:18,321 - root - INFO - Processing data for SQL upload
2025-07-16 11:16:18,902 - root - INFO - Records before grouping: 485283
2025-07-16 11:16:18,903 - root - INFO - Total NETUNITS before: 795157
2025-07-16 11:16:18,903 - root - INFO - Total NETAMT before: 5974094.360000001
2025-07-16 11:16:19,053 - root - WARNING - Found 60902 ISBN/Year/Month/Title/Customer combinations with multiple records
2025-07-16 11:16:19,057 - root - WARNING - Found 5654 records with negative NETUNITS (total: -11328)
2025-07-16 11:16:19,057 - root - WARNING - Found 5764 records with negative NETAMT (total: -89717.15)
2025-07-16 11:16:19,122 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETUNITS: [1, 1, 1, 1, 1, 1], Sum: 6
2025-07-16 11:16:19,122 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETAMT: [4.48, 4.98, 4.48, 4.98, 4.98, 4.98], Sum: 28.880000000000003
2025-07-16 11:16:19,187 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETUNITS: [1, 1, 1, 1, 1], Sum: 5
2025-07-16 11:16:19,187 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETAMT: [4.98, 4.98, 4.98, 4.48, 4.48], Sum: 23.900000000000002
2025-07-16 11:16:19,252 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETUNITS: [1, 1, 1, 1, 2, 1, 1], Sum: 8
2025-07-16 11:16:19,252 - root - INFO - Sample duplicate: ISBN 9780460872... Everyman and Medieva... - Individual NETAMT: [4.48, 4.48, 4.48, 4.48, 8.96, 4.48, 4.48], Sum: 35.84
2025-07-16 11:16:19,495 - root - INFO - Records after grouping: 288030
2025-07-16 11:16:19,496 - root - INFO - Total NETUNITS after: 790091
2025-07-16 11:16:19,496 - root - INFO - Total NETAMT after: 5928030.200000002
2025-07-16 11:16:19,496 - root - INFO - Creating SQL Server table with the processed data
2025-07-16 11:16:32,891 - root - INFO - Successfully created ING_SALES table with 288030 records
2025-07-16 13:46:33,698 - root - INFO - Loading historical files from Excel
2025-07-16 13:47:12,065 - root - INFO - Loaded 524203 records from Excel
2025-07-16 13:47:12,123 - root - INFO - After filtering IPS Sale = 'N': 485283 records
2025-07-16 13:47:12,241 - root - INFO - Loaded 12410 master sales category records from SQL Server
2025-07-16 13:47:12,241 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-16 13:47:12,490 - root - WARNING - Found 6316 records with null MASTER SALES CATEGORY
2025-07-16 13:47:12,566 - root - INFO - Processing data for SQL upload
2025-07-16 13:47:13,156 - root - INFO - Records before grouping: 485283
2025-07-16 13:47:13,157 - root - INFO - Total NETUNITS before: 795157
2025-07-16 13:47:13,158 - root - INFO - Total NETAMT before: 5974094.360000001
2025-07-16 13:47:13,513 - root - INFO - Records after grouping: 315093
2025-07-16 13:47:13,514 - root - INFO - Total NETUNITS after: 773894
2025-07-16 13:47:13,514 - root - INFO - Total NETAMT after: 5826844.870000001
2025-07-16 13:47:13,514 - root - INFO - Creating SQL Server table with the processed data
2025-07-16 13:47:22,252 - root - INFO - Successfully created ING_SALES table with 315093 records
2025-07-18 10:30:07,053 - root - INFO - Loading historical files from Excel
2025-07-18 10:30:45,444 - root - INFO - Loaded 524203 records from Excel
2025-07-18 10:30:45,722 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 10:30:45,723 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 10:30:46,090 - root - WARNING - Found 16191 records with null MASTER SALES CATEGORY
2025-07-18 10:30:46,172 - root - INFO - Processing data for SQL upload
2025-07-18 10:30:46,810 - root - INFO - Records before grouping: 524330
2025-07-18 10:30:46,811 - root - INFO - Total NETUNITS before: 941540
2025-07-18 10:30:46,811 - root - INFO - Total NETAMT before: 7037258.619999999
2025-07-18 10:30:47,211 - root - INFO - Records after grouping: 335457
2025-07-18 10:30:47,212 - root - INFO - Total NETUNITS after: 849805
2025-07-18 10:30:47,212 - root - INFO - Total NETAMT after: 6387426.310000003
2025-07-18 10:30:47,212 - root - INFO - Creating SQL Server table with the processed data
2025-07-18 10:30:57,840 - root - INFO - Successfully created ING_SALES table with 335457 records
2025-07-18 11:16:00,424 - root - INFO - Loading historical files from Excel
2025-07-18 11:16:38,959 - root - INFO - Loaded 524203 records from Excel
2025-07-18 11:16:39,274 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 11:16:39,274 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 11:16:39,586 - root - INFO - filling title nulls
2025-07-18 11:27:56,976 - root - INFO - Loading historical files from Excel
2025-07-18 11:28:35,057 - root - INFO - Loaded 524203 records from Excel
2025-07-18 11:28:35,303 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 11:28:35,303 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 11:28:35,615 - root - INFO - filling title nulls
2025-07-18 11:28:35,942 - root - INFO - removing extra spaces
2025-07-18 11:28:36,830 - root - WARNING - Found 16191 records with null MASTER SALES CATEGORY
2025-07-18 11:28:36,978 - root - INFO - Processing data for SQL upload
2025-07-18 13:25:58,943 - root - INFO - Loading historical files from Excel
2025-07-18 13:26:37,172 - root - INFO - Loaded 524203 records from Excel
2025-07-18 13:26:37,424 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 13:26:37,424 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 13:26:37,737 - root - INFO - filling title nulls
2025-07-18 13:26:38,067 - root - INFO - removing extra spaces
2025-07-18 13:26:38,940 - root - WARNING - Found 16191 records with null MASTER SALES CATEGORY
2025-07-18 13:26:39,088 - root - INFO - Processing data for SQL upload
2025-07-18 13:26:39,754 - root - INFO - Records before grouping: 524330
2025-07-18 13:26:39,755 - root - INFO - Total NETUNITS before: 941540
2025-07-18 13:26:39,756 - root - INFO - Total NETAMT before: 7037258.619999999
2025-07-18 13:26:39,759 - root - INFO - Rows with NETUNITS < 0 before grouping: 9011
2025-07-18 13:26:39,761 - root - INFO - Sum of NETUNITS < 0 before grouping: -24125
2025-07-18 13:26:39,762 - root - INFO - Rows with NETUNITS == 0 before grouping: 1920
2025-07-18 13:26:39,763 - root - INFO - Sum of NETUNITS == 0 before grouping: 0
2025-07-18 13:26:39,774 - root - INFO - Rows with NETAMT < 0 before grouping: 9089
2025-07-18 13:26:39,777 - root - INFO - Sum of NETAMT < 0 before grouping: -172484.74000000002
2025-07-18 13:26:39,778 - root - INFO - Rows with NETAMT == 0 before grouping: 1842
2025-07-18 13:26:39,779 - root - INFO - Sum of NETAMT == 0 before grouping: 0.0
2025-07-18 13:26:40,213 - root - INFO - Groups with NETUNITS < 0 after grouping: 6030
2025-07-18 13:26:40,215 - root - INFO - Sum of NETUNITS < 0 after grouping: -12487
2025-07-18 13:26:40,216 - root - INFO - Groups with NETUNITS == 0 after grouping: 463
2025-07-18 13:26:40,216 - root - INFO - Sum of NETUNITS == 0 after grouping: 0
2025-07-18 13:26:40,218 - root - INFO - Groups with NETAMT < 0 after grouping: 6074
2025-07-18 13:26:40,220 - root - INFO - Sum of NETAMT < 0 after grouping: -99808.03
2025-07-18 13:26:40,221 - root - INFO - Groups with NETAMT == 0 after grouping: 438
2025-07-18 13:26:40,221 - root - INFO - Sum of NETAMT == 0 after grouping: 0.0
2025-07-18 13:26:40,263 - root - INFO - Groups with NETAMT > 0 after grouping: 332050
2025-07-18 13:26:40,306 - root - INFO - Sum of NETAMT > 0 after grouping: 6533298.5
2025-07-18 13:26:40,347 - root - INFO - Sample groups with NETUNITS < 0 after grouping:
              ISBN  YEAR MONTH                                              TITLE  ... NETUNITS NETAMT     SL Class of Trade  TUTTLE SALES CATEGORY
282  9780460873123  2021     1  The Discourses of Epictetus: The Handbook Frag...  ...       -1  -4.98  International 40-120       Export Booktrade
451  9780460873123  2024    12  The Discourses of Epictetus: The Handbook Frag...  ...       -4 -19.92      Higher Education                    B&N
456  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...       -2  -9.96      Higher Education  Domestic Independents
458  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...       -1  -4.98  International 55-120       Export Booktrade
480  9780460873123  2025     2  The Discourses of Epictetus: The Handbook Frag...  ...       -4 -19.92      Higher Education  Domestic Independents

[5 rows x 12 columns]
2025-07-18 13:26:40,354 - root - INFO - Sample groups with NETUNITS == 0 after grouping:
               ISBN  YEAR MONTH                                              TITLE  ... NETUNITS NETAMT     SL Class of Trade TUTTLE SALES CATEGORY
387   9780460873123  2022     8  The Discourses of Epictetus: The Handbook Frag...  ...        0    0.0       Retail Internet         Export Online
861   9780460873956  2021     3                           The Best of Father Brown  ...        0    0.0       Retail Internet      On-Line Domestic
1313  9780460875059  2021     2                               World as Will & Idea  ...        0    0.0       Retail Internet         Export Online
1373  9780460875059  2021     8                               World as Will & Idea  ...        0    0.0  International 40-120      Export Booktrade
1386  9780460875059  2021     9                               World as Will & Idea  ...        0    0.0  International 40-120         Export Online

[5 rows x 12 columns]
2025-07-18 13:26:40,363 - root - INFO - Sample groups with NETAMT < 0 after grouping:
              ISBN  YEAR MONTH                                              TITLE  ... NETUNITS NETAMT     SL Class of Trade  TUTTLE SALES CATEGORY
282  9780460873123  2021     1  The Discourses of Epictetus: The Handbook Frag...  ...       -1  -4.98  International 40-120       Export Booktrade
451  9780460873123  2024    12  The Discourses of Epictetus: The Handbook Frag...  ...       -4 -19.92      Higher Education                    B&N
456  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...       -2  -9.96      Higher Education  Domestic Independents
458  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...       -1  -4.98  International 55-120       Export Booktrade
480  9780460873123  2025     2  The Discourses of Epictetus: The Handbook Frag...  ...       -4 -19.92      Higher Education  Domestic Independents

[5 rows x 12 columns]
2025-07-18 13:26:40,404 - root - INFO - Sample groups with NETAMT == 0 after grouping:
               ISBN  YEAR MONTH                                              TITLE  ... NETUNITS NETAMT       SL Class of Trade  TUTTLE SALES CATEGORY
387   9780460873123  2022     8  The Discourses of Epictetus: The Handbook Frag...  ...        0    0.0         Retail Internet          Export Online
861   9780460873956  2021     3                           The Best of Father Brown  ...        0    0.0         Retail Internet       On-Line Domestic
1013  9780460874779  2020     8                              The Heart of Darkness  ...        2    0.0  Retail Trade Bookstore  Domestic Independents
1313  9780460875059  2021     2                               World as Will & Idea  ...        0    0.0         Retail Internet          Export Online
1373  9780460875059  2021     8                               World as Will & Idea  ...        0    0.0    International 40-120       Export Booktrade

[5 rows x 12 columns]
2025-07-18 13:26:40,430 - root - INFO - Records after grouping: 338562
2025-07-18 13:26:40,431 - root - INFO - Total NETUNITS after: 854871
2025-07-18 13:26:40,431 - root - INFO - Total NETAMT after: 6433490.47
2025-07-18 13:26:40,431 - root - INFO - Creating SQL Server table with the processed data
2025-07-18 13:26:50,922 - root - INFO - Successfully created ING_SALES table with 338562 records
2025-07-18 14:59:53,199 - root - INFO - Loading historical files from Excel
2025-07-18 15:00:31,176 - root - INFO - Loaded 524203 records from Excel
2025-07-18 15:00:31,344 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 15:00:31,344 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 15:04:19,767 - root - INFO - Loading historical files from Excel
2025-07-18 15:04:57,999 - root - INFO - Loaded 524203 records from Excel
2025-07-18 15:04:58,230 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 15:04:58,231 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 15:04:58,536 - root - INFO - removing extra spaces
2025-07-18 15:04:59,267 - root - INFO - filling title nulls
2025-07-18 15:04:59,647 - root - WARNING - Found 524203 records with null MASTER SALES CATEGORY
2025-07-18 15:04:59,793 - root - INFO - Processing data for SQL upload
2025-07-18 15:05:38,391 - root - INFO - Loading historical files from Excel
2025-07-18 15:06:16,651 - root - INFO - Loaded 524203 records from Excel
2025-07-18 15:06:16,823 - root - INFO - Loaded 12417 master sales category records from SQL Server
2025-07-18 15:06:16,823 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 15:06:17,132 - root - INFO - removing extra spaces
2025-07-18 15:06:17,857 - root - INFO - filling title nulls
2025-07-18 15:06:18,238 - root - WARNING - Found 524203 records with null MASTER SALES CATEGORY
2025-07-18 15:06:18,384 - root - INFO - Processing data for SQL upload
2025-07-18 15:06:19,009 - root - INFO - Records before grouping: 524203
2025-07-18 15:06:19,010 - root - INFO - Total NETUNITS before: 941392
2025-07-18 15:06:19,010 - root - INFO - Total NETAMT before: 7035982.300000002
2025-07-18 15:06:19,013 - root - INFO - Rows with NETUNITS < 0 before grouping: 9009
2025-07-18 15:06:19,015 - root - INFO - Sum of NETUNITS < 0 before grouping: -24122
2025-07-18 15:06:19,016 - root - INFO - Rows with NETUNITS == 0 before grouping: 1920
2025-07-18 15:06:19,017 - root - INFO - Sum of NETUNITS == 0 before grouping: 0
2025-07-18 15:06:19,020 - root - INFO - Rows with NETAMT < 0 before grouping: 9087
2025-07-18 15:06:19,023 - root - INFO - Sum of NETAMT < 0 before grouping: -172461.24000000002
2025-07-18 15:06:19,024 - root - INFO - Rows with NETAMT == 0 before grouping: 1842
2025-07-18 15:06:19,024 - root - INFO - Sum of NETAMT == 0 before grouping: 0.0
2025-07-18 15:06:19,403 - root - INFO - Groups with NETUNITS < 0 after grouping: 7653
2025-07-18 15:06:19,405 - root - INFO - Sum of NETUNITS < 0 after grouping: -21865
2025-07-18 15:06:19,406 - root - INFO - Groups with NETUNITS == 0 after grouping: 1613
2025-07-18 15:06:19,407 - root - INFO - Sum of NETUNITS == 0 after grouping: 0
2025-07-18 15:06:19,409 - root - INFO - Groups with NETAMT < 0 after grouping: 7676
2025-07-18 15:06:19,410 - root - INFO - Sum of NETAMT < 0 after grouping: -154975.05
2025-07-18 15:06:19,411 - root - INFO - Groups with NETAMT == 0 after grouping: 1607
2025-07-18 15:06:19,412 - root - INFO - Sum of NETAMT == 0 after grouping: 0.0
2025-07-18 15:06:19,450 - root - INFO - Groups with NETAMT > 0 after grouping: 343380
2025-07-18 15:06:19,490 - root - INFO - Sum of NETAMT > 0 after grouping: 7190957.350000001
2025-07-18 15:06:19,499 - root - INFO - Sample groups with NETUNITS < 0 after grouping:
              ISBN  YEAR MONTH                                              TITLE  ... IPS Sale NETUNITS NETAMT     SL Class of Trade
282  9780460873123  2021     1  The Discourses of Epictetus: The Handbook Frag...  ...        N       -1  -4.98  International 40-120
451  9780460873123  2024    12  The Discourses of Epictetus: The Handbook Frag...  ...        N       -4 -19.92      Higher Education
456  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...        N       -2  -9.96      Higher Education
458  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...        N       -1  -4.98  International 55-120
480  9780460873123  2025     2  The Discourses of Epictetus: The Handbook Frag...  ...        N       -4 -19.92      Higher Education

[5 rows x 11 columns]
2025-07-18 15:06:19,506 - root - INFO - Sample groups with NETUNITS == 0 after grouping:
               ISBN  YEAR MONTH                                              TITLE  ... IPS Sale NETUNITS NETAMT     SL Class of Trade
387   9780460873123  2022     8  The Discourses of Epictetus: The Handbook Frag...  ...        N        0    0.0       Retail Internet
874   9780460873956  2021     3                           The Best of Father Brown  ...        N        0    0.0       Retail Internet
1327  9780460875059  2021     2                               World as Will & Idea  ...        N        0    0.0       Retail Internet
1387  9780460875059  2021     8                               World as Will & Idea  ...        N        0    0.0  International 40-120
1400  9780460875059  2021     9                               World as Will & Idea  ...        N        0    0.0  International 40-120

[5 rows x 11 columns]
2025-07-18 15:06:19,514 - root - INFO - Sample groups with NETAMT < 0 after grouping:
              ISBN  YEAR MONTH                                              TITLE  ... IPS Sale NETUNITS NETAMT     SL Class of Trade
282  9780460873123  2021     1  The Discourses of Epictetus: The Handbook Frag...  ...        N       -1  -4.98  International 40-120
451  9780460873123  2024    12  The Discourses of Epictetus: The Handbook Frag...  ...        N       -4 -19.92      Higher Education
456  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...        N       -2  -9.96      Higher Education
458  9780460873123  2024     3  The Discourses of Epictetus: The Handbook Frag...  ...        N       -1  -4.98  International 55-120
480  9780460873123  2025     2  The Discourses of Epictetus: The Handbook Frag...  ...        N       -4 -19.92      Higher Education

[5 rows x 11 columns]
2025-07-18 15:06:19,547 - root - INFO - Sample groups with NETAMT == 0 after grouping:
               ISBN  YEAR MONTH                                              TITLE  ... IPS Sale NETUNITS NETAMT       SL Class of Trade
387   9780460873123  2022     8  The Discourses of Epictetus: The Handbook Frag...  ...        N        0    0.0         Retail Internet
874   9780460873956  2021     3                           The Best of Father Brown  ...        N        0    0.0         Retail Internet
1027  9780460874779  2020     8                              The Heart of Darkness  ...        N        2    0.0  Retail Trade Bookstore
1327  9780460875059  2021     2                               World as Will & Idea  ...        N        0    0.0         Retail Internet
1387  9780460875059  2021     8                               World as Will & Idea  ...        N        0    0.0    International 40-120

[5 rows x 11 columns]
2025-07-18 15:06:19,572 - root - INFO - Records after grouping: 352663
2025-07-18 15:06:19,573 - root - INFO - Total NETUNITS after: 941392
2025-07-18 15:06:19,573 - root - INFO - Total NETAMT after: 7035982.3
2025-07-18 15:06:19,573 - root - INFO - Creating SQL Server table with the processed data
2025-07-18 15:06:30,323 - root - INFO - Successfully created ING_SALES table with 352663 records
2025-07-18 15:59:32,720 - root - INFO - Loading historical files from Excel
2025-07-18 16:00:10,602 - root - INFO - Loaded 524203 records from Excel
2025-07-18 16:00:10,888 - root - INFO - Loaded 12297 master sales category records from SQL Server
2025-07-18 16:00:10,888 - root - INFO - Mapping master sales categories to TUTTLE SALES CATEGORY
2025-07-18 16:00:11,063 - root - INFO - removing extra spaces
2025-07-18 16:00:11,815 - root - INFO - filling title nulls
2025-07-18 16:00:12,188 - root - WARNING - Found 44861 records with null MASTER SALES CATEGORY
2025-07-18 16:00:12,322 - root - INFO - Processing data for SQL upload
2025-07-18 16:00:12,934 - root - INFO - Records before grouping: 524203
2025-07-18 16:00:12,936 - root - INFO - Total NETUNITS before: 941392
2025-07-18 16:00:12,936 - root - INFO - Total NETAMT before: 7035982.300000002
2025-07-18 16:00:12,938 - root - INFO - Rows with NETUNITS < 0 before grouping: 9009
2025-07-18 16:00:12,941 - root - INFO - Sum of NETUNITS < 0 before grouping: -24122
2025-07-18 16:00:12,942 - root - INFO - Rows with NETUNITS == 0 before grouping: 1920
2025-07-18 16:00:12,943 - root - INFO - Sum of NETUNITS == 0 before grouping: 0
2025-07-18 16:00:12,945 - root - INFO - Rows with NETAMT < 0 before grouping: 9087
2025-07-18 16:00:12,948 - root - INFO - Sum of NETAMT < 0 before grouping: -172461.24000000002
2025-07-18 16:00:12,949 - root - INFO - Rows with NETAMT == 0 before grouping: 1842
2025-07-18 16:00:12,949 - root - INFO - Sum of NETAMT == 0 before grouping: 0.0
2025-07-18 16:00:13,351 - root - INFO - Groups with NETUNITS < 0 after grouping: 7653
2025-07-18 16:00:13,353 - root - INFO - Sum of NETUNITS < 0 after grouping: -21865
2025-07-18 16:00:13,354 - root - INFO - Groups with NETUNITS == 0 after grouping: 1613
2025-07-18 16:00:13,355 - root - INFO - Sum of NETUNITS == 0 after grouping: 0
2025-07-18 16:00:13,357 - root - INFO - Groups with NETAMT < 0 after grouping: 7676
